permno,namebegdt,nameenddt,ticker,comnam,exchcd,shrcd
25458,2024-09-30,2024-12-31,SSPY,EXCHANGE LISTED FUNDS TRUST,4,73
25459,2024-09-26,2024-12-31,BUFY,FIRST TRUST E T F VIII,5,73
25460,2024-09-23,2024-12-31,TSEP,FIRST TRUST E T F VIII,5,73
25461,2024-09-23,2024-12-31,RSSE,FIRST TRUST E T F VIII,4,73
25462,2024-09-23,2024-12-31,SEPM,FIRST TRUST E T F VIII,5,73
25463,2024-09-10,2024-12-31,LLDR,GLOBAL X FUNDS,4,73
25464,2024-09-10,2024-12-31,MLDR,GLOBAL X FUNDS,4,73
25465,2024-09-10,2024-12-31,SLDR,GLOBAL X FUNDS,4,73
25466,2024-09-26,2024-12-31,GRDN,GUARDIAN PHARMACY SERVICES INC,1,11
25467,2024-09-05,2024-12-31,AREA,HARBOR E T F TRUST,4,73
25468,2024-09-05,2024-12-31,VLLU,HARBOR E T F TRUST,4,73
25469,2024-09-16,2024-12-31,HCWC,HEALTHY CHOICE WELLNESS CORP,2,11
25470,2024-09-17,2024-12-31,GMMA,TIDAL TRUST III,4,73
25471,2024-09-16,2024-12-31,IBO,IMPACT BIOMEDICAL INC,2,11
25472,2024-09-03,2024-12-31,ZSEP,INNOVATOR E T F S TRUST,5,73
25473,2024-09-03,2024-12-31,NSEP,INNOVATOR E T F S TRUST,5,73
25474,2024-09-03,2024-12-31,KSEP,INNOVATOR E T F S TRUST,5,73
25475,2024-09-17,2024-12-31,RFLR,INNOVATOR E T F S TRUST,4,73
25476,2024-09-06,2024-12-31,EQLT,ISHARES TRUST,5,73
25477,2024-09-06,2024-12-31,EVLU,ISHARES TRUST,5,73
25480,2024-09-26,2024-12-31,JDIV,J P MORGAN E T F TRUST,4,73
25481,2024-09-16,2024-12-31,KAPA,KAIROS PHARMA LTD,2,11
25482,2024-09-26,2024-12-31,LGCY,LEGACY EDUCATION INC,2,11
25483,2024-09-11,2024-12-31,PCEM,LITMAN GREGORY FUNDS TRUST,4,73
25484,2024-09-05,2024-12-31,KHPI,MANAGED PORTFOLIO SERIES,5,73
25485,2024-09-12,2024-12-31,NBJP,NEUBERGER BERMAN ETF TRUST,4,73
25487,2010-12-31,2024-12-31,CAR,AVIS BUDGET GROUP INC,3,11
25488,2024-09-17,2024-12-31,GLBL,PACER FUNDS TRUST,5,73
25489,2024-09-12,2024-12-31,PSQO,PALMER SQUARE FUNDS TRUST,4,73
25490,2024-09-12,2024-12-31,PSQA,PALMER SQUARE FUNDS TRUST,4,73
25491,2024-09-10,2024-12-31,CAFX,PROFESSIONALLY MANAGED PORTFOLIO,4,73
25492,2024-09-05,2024-12-31,ITWO,PROSHARES TRUST,5,73
25493,2024-09-10,2024-12-31,RDTE,ROUNDHILL E T F TRUST,5,73
25496,2024-09-04,2024-12-31,YETH,ROUNDHILL E T F TRUST,5,73
25497,2024-09-05,2024-12-31,CERY,SPDR SERIES TRUST,4,73
25498,2024-09-05,2024-12-31,SPIN,SSGA ACTIVE TRUST,5,73
25499,2024-09-24,2024-12-31,WUSA,SIMPLIFY EXCHANGE TRADED FUNDS,4,73
25500,2024-09-10,2024-12-31,NMB,SIMPLIFY EXCHANGE TRADED FUNDS,4,73
25501,2024-09-10,2024-12-31,GUNZ,SPINNAKER E T F SERIES,5,73
25502,2024-09-16,2024-12-31,LFBB,STONE RIDGE TRUST,5,73
25503,2024-09-16,2024-12-31,LFAZ,STONE RIDGE TRUST,5,73
25504,2024-09-16,2024-12-31,LFAX,STONE RIDGE TRUST,5,73
25505,2024-09-16,2024-12-31,LFAW,STONE RIDGE TRUST,5,73
25506,2024-09-09,2024-12-31,LFAV,STONE RIDGE TRUST,5,73
25509,2024-09-16,2024-12-31,LFAU,STONE RIDGE TRUST,5,73
25510,2024-09-16,2024-12-31,LFAR,STONE RIDGE TRUST,5,73
25511,2024-09-16,2024-12-31,LFAQ,STONE RIDGE TRUST,5,73
25512,2024-09-16,2024-12-31,LFAO,STONE RIDGE TRUST,5,73
25513,2024-09-09,2024-12-31,LFAN,STONE RIDGE TRUST,5,73
25514,2024-09-16,2024-12-31,LFAL,STONE RIDGE TRUST,5,73
25516,2024-09-16,2024-12-31,LFAK,STONE RIDGE TRUST,5,73
25517,2024-09-16,2024-12-31,LFAJ,STONE RIDGE TRUST,5,73
25518,2024-09-16,2024-12-31,LFAI,STONE RIDGE TRUST,5,73
25519,2024-09-16,2024-12-31,LFAF,STONE RIDGE TRUST,5,73
25520,2024-09-16,2024-12-31,LFAE,STONE RIDGE TRUST,5,73
25521,2024-09-16,2024-12-31,LIAX,STONE RIDGE TRUST,5,73
25522,2024-09-16,2024-12-31,LIAW,STONE RIDGE TRUST,5,73
25525,2024-09-16,2024-12-31,LIAV,STONE RIDGE TRUST,5,73
25526,2024-09-16,2024-12-31,LIAU,STONE RIDGE TRUST,5,73
25527,2024-09-09,2024-12-31,LIAT,STONE RIDGE TRUST,5,73
25528,2024-09-16,2024-12-31,LIAQ,STONE RIDGE TRUST,5,73
25529,2024-09-16,2024-12-31,LIAP,STONE RIDGE TRUST,5,73
25530,2024-09-16,2024-12-31,LIAO,STONE RIDGE TRUST,5,73
25532,2024-09-16,2024-12-31,LIAM,STONE RIDGE TRUST,5,73
25533,2024-09-09,2024-12-31,LIAK,STONE RIDGE TRUST,5,73
25534,2024-09-16,2024-12-31,LIAJ,STONE RIDGE TRUST,5,73
25535,2024-09-16,2024-12-31,LIAG,STONE RIDGE TRUST,5,73
25536,2024-09-16,2024-12-31,LIAF,STONE RIDGE TRUST,5,73
25537,2024-09-16,2024-12-31,LIAE,STONE RIDGE TRUST,5,73
25538,2024-09-16,2024-12-31,LIAC,STONE RIDGE TRUST,5,73
25539,2024-09-16,2024-12-31,LIAB,STONE RIDGE TRUST,5,73
25540,2024-09-25,2024-12-31,MMKT,TEXAS CAPITAL FUNDS TRUST,1,73
25541,2024-09-24,2024-12-31,URAN,THEMES E T F TRUST,5,73
25542,2024-09-24,2024-12-31,LIMI,THEMES E T F TRUST,5,73
25543,2024-09-24,2024-12-31,COPA,THEMES E T F TRUST,5,73
25544,2024-09-24,2024-12-31,THIR,THOR FINANCIAL TECHNOLOGIES TR,1,73
25545,2024-09-12,2024-12-31,SMCY,TIDAL TRUST II,4,73
25546,2024-09-25,2024-12-31,CLOB,VANECK E T F TRUST,4,73
25547,2024-09-16,2024-12-31,AAM,A A MISSION ACQUISITION CORP,1,12
25548,2024-09-27,2024-12-31,EQV,E Q V VENTURES ACQUISITION CORP,1,12
25549,2024-09-13,2024-12-31,BCAX,BICARA THERAPEUTICS INC,3,11
25550,2024-09-26,2024-12-31,BIOA,BIOAGE LABS INC,3,11
25551,2024-09-11,2024-12-31,BSMY,INVESCO ET SELF INDEX FD TR,3,73
25552,2024-09-04,2024-12-31,CONI,GRANITESHARES E T F TRUST,3,73
25553,2024-09-10,2024-12-31,DECO,SSGA ACTIVE TRUST,3,73
25554,2024-09-16,2024-12-31,DTSQ,DT CLOUD STAR ACQUISITION CORP,3,12
25555,2024-09-05,2024-12-31,EMEQ,MACQUARIE E T F TRUST,3,73
25556,2024-09-12,2024-12-31,EURK,EUREKA ACQUISITION CORP,3,12
25557,2024-09-27,2024-12-31,FOXX,FOXX DEVELOPMENT HOLDINGS INC,3,11
25560,2024-09-11,2024-12-31,GIG,GIGCAPITAL7 CORP,3,12
25563,2024-09-10,2024-12-31,HECO,SSGA ACTIVE TRUST,3,73
25564,2024-09-12,2024-12-31,HWAY,THEMES E T F TRUST,3,73
25565,2024-09-30,2024-12-26,HYBI,NEOS ETF TRUST,3,73
25565,2024-12-27,2024-12-31,HYBI,NEOS ETF TRUST,3,73
25569,2024-09-18,2024-12-31,JMID,JANUS DETROIT STREET TRUST,3,73
25570,2024-09-18,2024-12-31,LIVR,E A SERIES TRUST,3,73
25571,2024-09-03,2024-12-31,LPAA,LAUNCH ONE ACQUISITION CORP,3,12
25572,2024-09-23,2024-12-31,MBAV,M3 BRIGADE ACQUISITION V CORP,3,12
25576,2024-09-03,2024-12-31,MQQQ,INVESTMENT MANAGERS SERIES TR II,3,73
25577,2024-09-24,2024-12-31,MYCF,SSGA ACTIVE TRUST,3,73
25578,2024-09-24,2024-12-31,MYCG,SSGA ACTIVE TRUST,3,73
25579,2024-09-24,2024-12-31,MYCH,SSGA ACTIVE TRUST,3,73
25580,2024-09-24,2024-12-31,MYCI,SSGA ACTIVE TRUST,3,73
25581,2024-09-24,2024-12-31,MYCJ,SSGA ACTIVE TRUST,3,73
25582,2014-01-29,2019-06-30,HRS,HARRIS CORP,1,11
25582,2019-07-01,2024-12-31,LHX,L3HARRIS TECHNOLOGIES INC,1,11
25584,2024-09-24,2024-12-31,MYCK,SSGA ACTIVE TRUST,3,73
25585,2024-09-24,2024-12-31,MYCL,SSGA ACTIVE TRUST,3,73
25586,2024-09-24,2024-12-31,MYCM,SSGA ACTIVE TRUST,3,73
25587,2024-09-24,2024-12-31,MYCN,SSGA ACTIVE TRUST,3,73
25588,2024-09-24,2024-12-31,MYMF,SSGA ACTIVE TRUST,3,73
25589,2024-09-24,2024-12-31,MYMG,SSGA ACTIVE TRUST,3,73
25590,2011-06-13,2024-12-31,NFG,NATIONAL FUEL GAS CO N J,1,11
25592,2024-09-24,2024-12-31,MYMH,SSGA ACTIVE TRUST,3,73
25593,2024-09-24,2024-12-31,MYMI,SSGA ACTIVE TRUST,3,73
25594,2024-09-24,2024-12-31,MYMJ,SSGA ACTIVE TRUST,3,73
25595,2024-09-10,2024-12-31,NIXT,E A SERIES TRUST,3,73
25596,2024-09-03,2024-12-31,NVDW,INVESTMENT MANAGERS SERIES TR II,3,73
25597,2024-09-17,2024-12-31,PATN,PACER FUNDS TRUST,3,73
25600,2024-09-23,2024-12-31,PMBS,PIMCO E T F TRUST,3,73
25602,2024-09-04,2024-12-31,PTIR,GRANITESHARES E T F TRUST,3,73
25605,2024-09-03,2024-12-31,QQQW,INVESTMENT MANAGERS SERIES TR II,3,73
25606,2024-09-24,2024-12-31,QSIX,PACER FUNDS TRUST,3,73
25607,2024-09-10,2024-12-31,SJCP,MANAGER DIRECTED PORTFOLIOS,3,73
25608,2024-09-10,2024-12-31,SJLD,MANAGER DIRECTED PORTFOLIOS,3,73
25609,2024-09-03,2024-12-31,SOXM,INVESTMENT MANAGERS SERIES TR II,3,73
25610,2024-09-03,2024-12-31,SOXW,INVESTMENT MANAGERS SERIES TR II,3,73
25613,2024-09-03,2024-12-31,SPYB,INVESTMENT MANAGERS SERIES TR II,3,73
25614,2024-09-03,2024-12-31,SPYM,INVESTMENT MANAGERS SERIES TR II,3,73
25615,2024-09-25,2024-12-31,SWP,MANAGER DIRECTED PORTFOLIOS,3,73
25617,2024-09-10,2024-12-31,TEKX,SSGA ACTIVE TRUST,3,73
25618,2024-09-03,2024-12-31,TSLW,INVESTMENT MANAGERS SERIES TR II,3,73
25619,2024-09-04,2024-12-31,UBRL,GRANITESHARES E T F TRUST,3,73
25620,2024-09-30,2024-12-31,VACH,VOYAGER ACQUISITION CORP,3,12
25625,2024-09-20,2024-12-31,GLE,GLOBAL ENGINE GROUP HLDG LTD,3,12
25626,2024-09-12,2024-12-31,GLXG,GALAXY PAYROLL GROUP LTD,3,12
25627,2024-09-26,2024-12-31,IBG,INNOVATION BEVERAGE GROUP LTD,3,12
25628,2024-09-13,2024-12-31,MBX,MBX BIOSCIENCES INC,3,11
25629,2024-09-25,2024-12-31,PC,PREMIUM CATERING HOLDINGS LTD,3,12
25630,2024-09-05,2024-12-31,PMAX,POWELL MAX LTD,3,12
25631,2024-09-05,2024-12-31,PTHL,PHETON HOLDINGS LTD,3,12
25632,2024-09-10,2024-12-31,TDTH,TRIDENT DIGITAL TECH HLDGS LTD,3,31
25633,2024-09-10,2024-12-31,XCH,XCHG LTD,3,31
25634,2024-09-05,2024-12-31,XCNY,SPDR INDEX SHARES FUNDS,3,73
25635,2024-09-13,2024-12-31,ZBIO,ZENAS BIOPHARMA INC,3,11
25636,2024-09-30,2024-12-31,ZJK,ZJK INDUSTRIAL CO LTD,3,12
25637,2024-10-02,2024-12-31,SARO,STANDARDAERO INC,1,11
25640,2024-10-09,2024-12-31,KLC,KINDERCARE LEARNING COS INC,1,11
25641,2024-10-01,2024-12-31,ELCV,STRATEGY SHARES,4,73
25642,2024-10-01,2024-12-31,CPSO,CALAMOS E T F TRUST,4,73
25643,2024-10-01,2024-12-31,AOCT,INNOVATOR E T F S TRUST,5,73
25644,2024-10-01,2024-12-31,APOC,INNOVATOR E T F S TRUST,5,73
25645,2024-10-01,2024-12-31,CNAV,COLLABORATIVE INV SERIES TRUST,5,73
25648,2024-10-01,2024-12-31,OCTU,A I M E T F PRODUCTS TRUST,5,73
25649,2024-10-01,2024-12-31,SMAX,ISHARES TRUST,5,73
25650,2024-10-01,2024-12-31,ZOCT,INNOVATOR E T F S TRUST,5,73
25651,2024-10-01,2024-12-31,CPRO,CALAMOS E T F TRUST,4,73
25652,2024-10-01,2024-12-31,GQQQ,E A SERIES TRUST,3,73
25653,2024-10-01,2024-12-31,QQQP,INVESTMENT MANAGERS SERIES TR II,3,73
25656,2024-10-01,2024-12-31,SPYQ,INVESTMENT MANAGERS SERIES TR II,3,73
25657,2024-10-01,2024-12-31,TLTM,INVESTMENT MANAGERS SERIES TR II,3,73
25658,2024-10-01,2024-12-31,TLTQ,INVESTMENT MANAGERS SERIES TR II,3,73
25659,2024-10-01,2024-12-31,HTLM,HOMESTOLIFE LTD,3,12
25660,2024-10-01,2024-12-31,ZENA,ZENATECH INC,3,11
25661,2024-11-01,2024-12-31,ECG,EVERUS CONSTRUCTION GROUP INC,1,11
25663,2024-10-03,2024-12-31,EDGU,ADVISORS INNER CIRCLE FUND II,4,73
25664,2024-10-03,2024-12-31,EDGI,ADVISORS INNER CIRCLE FUND II,4,73
25665,2024-10-03,2024-12-31,EDGH,ADVISORS INNER CIRCLE FUND II,4,73
25666,2024-10-03,2024-12-31,EDGF,ADVISORS INNER CIRCLE FUND II,4,73
25667,2024-10-23,2024-12-31,SMAP,AMPLIFY ETF TRUST,4,73
25668,2024-10-29,2024-12-31,TLTP,AMPLIFY ETF TRUST,5,73
25669,2024-10-22,2024-12-31,TEK,BLACKROCK E T F TRUST,4,73
25672,2024-10-22,2024-12-31,BAI,BLACKROCK E T F TRUST,4,73
25673,2024-10-04,2024-12-31,CBNA,CHAIN BRIDGE BANCORP INC,1,11
25674,2024-10-09,2024-12-31,TRSY,D B X ETF TRUST,5,73
25675,2024-10-07,2024-12-31,WCMI,FIRST TRUST EXCHANGE TRADED FUND,4,73
25676,2024-10-07,2024-12-31,WCME,FIRST TRUST EXCHANGE TRADED FUND,4,73
25677,2024-10-03,2024-12-31,FTCE,FIRST TRUST E T F VI,4,73
25678,2024-10-21,2024-12-31,OCTM,FIRST TRUST E T F VIII,5,73
25679,2024-10-21,2024-12-31,UXOC,FIRST TRUST E T F VIII,5,73
25680,2024-10-21,2024-12-31,QCOC,FIRST TRUST E T F VIII,5,73
25681,2024-10-21,2024-12-31,DHDG,FIRST TRUST E T F VIII,5,73
25682,2024-10-02,2024-12-31,FVR,FRONTVIEW REIT INC,1,18
25683,2024-10-10,2024-12-31,INFO,HARBOR E T F TRUST,4,73
25684,2024-10-23,2024-12-31,ROLR,HIGH ROLLER TECHNOLOGIES INC,2,11
25685,2024-10-11,2024-12-31,RSMC,TIDAL TRUST III,4,73
25686,2024-10-28,2024-12-31,RGEF,TIDAL TRUST III,4,73
25687,2024-10-24,2024-12-31,INGM,INGRAM MICRO HOLDING CORP,1,11
25688,2024-10-24,2024-12-31,TOPT,ISHARES TRUST,4,73
25691,2024-10-08,2024-12-31,BUYO,KRANESHARES TRUST,4,73
25692,2024-10-07,2024-12-31,HSBH,PRECIDIAN ETFS TRUST,5,73
25693,2024-10-07,2024-12-31,AZNH,PRECIDIAN ETFS TRUST,5,73
25694,2024-10-07,2024-12-31,SHEH,PRECIDIAN ETFS TRUST,5,73
25695,2024-10-31,2024-12-31,XPAY,ROUNDHILL E T F TRUST,4,73
25696,2024-10-03,2024-12-31,DRAG,ROUNDHILL E T F TRUST,5,73
25699,2024-10-17,2024-12-31,BTCI,NEOS ETF TRUST,5,73
25700,2024-10-08,2024-12-31,SOBO,SOUTH BOW CORP,1,12
25701,2024-10-22,2024-12-31,EUAD,SPINNAKER E T F SERIES,5,73
25702,2024-10-08,2024-12-31,PLTY,TIDAL TRUST II,4,73
25703,2024-10-29,2024-12-31,QLTI,2023 E T F SERIES TRUST II,4,73
25704,2024-10-29,2024-12-31,GMOI,2023 E T F SERIES TRUST II,4,73
25705,2024-10-29,2024-12-31,GMOV,2023 E T F SERIES TRUST II,4,73
25706,2024-10-16,2024-12-31,KMID,VIRTUS E T F TR II,4,73
25707,2024-10-24,2024-12-31,ETQ,WORLD FUNDS TRUST,5,73
25708,2024-10-24,2024-12-31,ETU,WORLD FUNDS TRUST,5,73
25709,2024-10-10,2024-12-31,AVL,DIREXION SHARES E T F TRUST,3,73
25710,2024-10-10,2024-12-31,AVS,DIREXION SHARES E T F TRUST,3,73
25711,2024-10-02,2024-12-31,BDMD,BAIRD MEDICAL INVESTMENT HLD LTD,3,12
25712,2024-10-07,2024-12-31,BSII,BLACK SPADE ACQUISITION II CO,3,12
25713,2024-10-16,2024-12-31,BTGD,TIDAL TRUST II,3,73
25714,2024-10-11,2024-12-31,CAMP,CAMP4 THERAPEUTICS CORP,3,11
25715,2024-10-24,2024-12-31,CAPN,CAYSON ACQUISITION CORP,3,12
25716,2024-10-11,2024-12-31,CBLL,CERIBELL INC,3,11
25717,2024-10-09,2024-12-31,CLIK,CLICK HOLDINGS LTD,3,12
25720,2024-10-21,2024-12-31,ESN,NORTHERN LIGHTS FUND TR II,3,73
25721,2024-10-23,2024-12-31,FBLA,FB BANCORP INC,3,11
25722,2024-10-23,2024-12-31,FGL,FOUNDER GROUP LTD,3,12
25723,2024-10-04,2024-12-31,FLX,BINGEX LTD,3,31
25724,2024-10-29,2024-12-31,GELS,GELTEQ LTD,3,12
25725,2024-10-24,2024-12-31,HFSP,TIDAL TRUST III,3,73
25728,2024-10-10,2024-12-31,HOND,H C M II ACQUISITION CORP,3,12
25729,2024-10-22,2024-12-31,HUHU,HUHUTECH INTERNATIONAL GROUP INC,3,12
25730,2024-10-03,2024-12-31,INV,INNVENTURE INC,3,11
25731,2024-10-23,2024-12-31,LBGJ,LI BANG INTERNATIONAL CORP INC,3,12
25732,2024-10-31,2024-12-31,LFSC,R B B FUND INC,3,73
25733,2024-10-10,2024-12-31,MUD,DIREXION SHARES E T F TRUST,3,73
25736,2024-10-10,2024-12-31,MUU,DIREXION SHARES E T F TRUST,3,73
25737,2024-10-11,2024-12-31,NATO,THEMES E T F TRUST,3,73
25738,2024-10-17,2024-12-31,NDAA,TIDAL E T F TRUST,3,73
25739,2024-10-03,2024-12-31,NFXL,DIREXION SHARES E T F TRUST,3,73
25740,2024-10-03,2024-12-31,NFXS,DIREXION SHARES E T F TRUST,3,73
25741,2024-10-17,2024-12-31,ORIS,ORIENTAL RISE HOLDINGS LTD,3,12
25744,2024-10-29,2024-12-31,PLRZ,POLYRIZON LTD,3,12
25745,2024-10-28,2024-12-31,POLE,ANDRETTI ACQUISITION CORP II,3,12
25746,2024-10-16,2024-12-31,PTLE,P T L LTD,3,12
25747,2024-10-24,2024-12-31,QNXT,ISHARES TRUST,3,73
25748,2024-10-24,2024-12-31,QTOP,ISHARES TRUST,3,73
25749,2024-10-23,2024-12-31,SAG,SAG HOLDINGS LTD,3,12
25752,2024-10-10,2024-12-31,SEEM,S E I EXCHANGE TRADED FUNDS,3,73
25753,2024-10-10,2024-12-31,SEIE,S E I EXCHANGE TRADED FUNDS,3,73
25754,2024-10-10,2024-12-31,SEIS,S E I EXCHANGE TRADED FUNDS,3,73
25755,2024-10-25,2024-12-31,SEPN,SEPTERNA INC,3,11
25756,2024-10-15,2024-12-31,SFHG,SAMFINE CREATION HLDGS GRP LTD,3,12
25757,2024-10-08,2024-12-31,SKK,SKK HOLDINGS LTD,3,11
25758,2024-10-10,2024-12-31,SKYQ,SKY QUARRY INC,3,11
25759,2024-10-23,2024-12-31,SNYR,SYNERGY CHC CORP,3,11
25760,2024-10-17,2024-12-31,SPHL,SPRINGVIEW HOLDINGS LTD,3,12
25761,2024-10-11,2024-12-31,STFS,STAR FASHION CULTURE HLDGS LTD,3,12
25762,2024-10-03,2024-12-31,TSMX,DIREXION SHARES E T F TRUST,3,73
25763,2024-10-03,2024-12-31,TSMZ,DIREXION SHARES E T F TRUST,3,73
25764,2024-10-24,2024-12-31,TTEQ,T ROWE PRICE E T F INC,3,73
25765,2024-10-29,2024-12-31,TZUP,THUMZUP MEDIA CORP,3,11
25766,2024-10-11,2024-12-31,UPB,UPSTREAM BIO INC,3,11
25767,2024-10-28,2024-12-31,VCIC,VINE HILL CAPITAL INVEST CORP,3,12
25768,2024-10-02,2024-12-31,WCT,WELLCHANGE HOLDINGS CO LTD,3,12
25771,2024-10-25,2024-12-31,WRD,WERIDE INC,3,31
25772,2024-10-22,2024-12-31,XMAG,TIDAL TRUST II,3,73
25773,2024-11-11,2024-12-31,PRMB,PRIMO BRANDS CORP,1,11
25774,2024-10-07,2024-12-31,SBXD,SILVERBOX CORP IV,1,12
25775,2024-11-01,2024-12-31,CPSN,CALAMOS E T F TRUST,4,73
25776,2024-11-01,2024-12-31,NVBU,A I M E T F PRODUCTS TRUST,5,73
25778,2008-04-28,2018-11-02,CA,C A INC,3,11
25779,2024-11-01,2024-12-31,ZNOV,INNOVATOR E T F S TRUST,5,73
25780,2024-11-01,2024-12-31,KNOV,INNOVATOR E T F S TRUST,5,73
25781,2024-11-01,2024-12-31,NNOV,INNOVATOR E T F S TRUST,5,73
25782,2024-11-04,2024-12-31,BKDV,B N Y MELLON E T F TRUST II,4,73
25783,2024-11-01,2024-12-31,FPAS,F P A FUNDS TRUST,5,73
25784,2024-11-13,2024-12-31,SNRE,SUNRISE COMMUNICATIONS AG,3,31
25785,2000-08-09,2024-12-31,F,FORD MOTOR CO DEL,1,11
25789,2024-11-04,2024-12-31,FVN,FUTURE VISION II ACQ CORP,3,12
25790,2024-11-06,2024-12-31,PIEQ,PRINCIPAL EXCHANGE TRADED FUNDS,5,73
25791,2024-11-07,2024-12-31,GRNY,TIDAL E T F TRUST,4,73
25792,2024-11-08,2024-12-31,LDRI,ISHARES TRUST,4,73
25795,2024-11-08,2024-12-31,LDRT,ISHARES TRUST,4,73
25796,2024-11-08,2024-12-31,LDRC,ISHARES TRUST,4,73
25797,2024-11-08,2024-12-31,LDRH,ISHARES TRUST,4,73
25798,2024-11-07,2024-12-31,ADUR,ADURO CLEAN TECHNOLOGIES INC,3,12
25799,2024-11-27,2024-12-31,GEAR,REVELYST INC,1,11
25800,2024-11-08,2024-12-31,PEPS,MORGAN STANLEY E T F TRUST,3,73
25801,2024-11-11,2024-12-31,FMCE,NORTHERN LIGHTS FUND TR IV,4,73
25802,2024-11-11,2024-12-19,NUSI,NEOS ETF TRUST,4,73
25802,2024-12-20,2024-12-31,NUSI,NEOS ETF TRUST,3,73
25803,2024-11-08,2024-12-31,YHNA,YHN ACQUISITION I LTD,3,12
25804,2024-11-11,2024-12-31,MKZR,MACKENZIE REALTY CAPITAL INC,3,18
25805,2024-11-12,2024-12-31,BHST,BIOHARVEST SCIENCES INC,3,12
25808,2024-11-12,2024-12-31,ACOG,ALPHA COGNITION INC,3,12
25809,2024-11-12,2024-12-31,CRWL,GRANITESHARES E T F TRUST,3,73
25810,2024-11-12,2024-12-31,TSMU,GRANITESHARES E T F TRUST,3,73
25811,2024-11-12,2024-12-31,MULL,GRANITESHARES E T F TRUST,3,73
25812,2024-11-13,2024-12-31,JIII,JANUS DETROIT STREET TRUST,4,73
25813,2024-11-13,2024-12-31,ITDJ,ISHARES TRUST,4,73
25816,2024-11-13,2024-12-31,IZTC,INVIZYNE TECHNOLOGIES INC,3,11
25817,2024-11-13,2024-12-31,TLX,TELIX PHARMACEUTICALS LTD,3,31
25818,2024-11-14,2024-12-31,DEXC,DIMENSIONAL E T F TRUST,4,73
25819,2024-11-20,2024-12-31,BALY,BALLYS CORP,1,11
25820,2024-11-14,2024-12-31,MDCX,MEDICUS PHARMA LTD,3,11
25821,2024-11-15,2024-12-31,STSB,E A SERIES TRUST,3,73
25824,2024-11-18,2024-12-31,SLNZ,T C W ETF TRUST,1,73
25825,2024-11-18,2024-12-31,IGCB,T C W ETF TRUST,1,73
25826,2024-11-18,2024-12-31,ACLO,T C W ETF TRUST,1,73
25827,2024-11-18,2024-12-31,MUSE,T C W ETF TRUST,1,73
25828,2024-11-18,2024-12-31,HYBX,T C W ETF TRUST,1,73
25829,2024-11-27,2024-12-31,VENU,VENU HOLDING CORP,2,11
25832,2024-11-27,2024-12-31,GRO,BRAZIL POTASH CORP,2,12
25833,2024-11-27,2024-12-31,BRIA,BRILLIA INC,2,12
25834,2024-11-19,2024-12-31,SMBS,SCHWAB STRATEGIC TRUST,4,73
25835,2024-11-19,2024-12-31,FIRI,TIDAL E T F TRUST,4,73
25836,2024-11-19,2024-12-31,FIRS,TIDAL E T F TRUST,4,73
25837,2024-11-18,2024-12-31,BIDD,BLACKROCK E T F TRUST,4,73
25838,2024-11-21,2024-12-31,FEAC,FIDELITY COVINGTON TRUST,4,73
25839,2024-11-21,2024-12-31,FEMR,FIDELITY COVINGTON TRUST,4,73
25840,2024-11-21,2024-12-31,FAI,FIRST TRUST E T F II,4,73
25841,2024-11-21,2024-12-31,BIGY,TIDAL TRUST II,4,73
25842,2024-11-18,2024-12-31,AMZP,KURV ETF TRUST,5,73
25843,2024-11-18,2024-12-31,AAPY,KURV ETF TRUST,5,73
25844,2024-11-18,2024-12-31,GOOP,KURV ETF TRUST,5,73
25845,2024-11-18,2024-12-31,MSFY,KURV ETF TRUST,5,73
25846,2024-11-18,2024-12-31,NFLP,KURV ETF TRUST,5,73
25847,2024-11-18,2024-12-31,TSLP,KURV ETF TRUST,5,73
25848,2024-11-21,2024-12-31,VSDM,VANGUARD MUNICIPAL BOND FUNDS,5,73
25851,2024-11-21,2024-12-31,VCRM,VANGUARD MUNICIPAL BOND FUNDS,5,73
25852,2024-11-21,2024-12-31,UPSD,E T F SERIES SOLUTIONS,5,73
25853,2024-11-21,2024-12-31,FFEM,FIDELITY COVINGTON TRUST,5,73
25854,2024-11-21,2024-12-31,FFGX,FIDELITY COVINGTON TRUST,5,73
25855,2024-11-21,2024-12-31,FFDI,FIDELITY COVINGTON TRUST,5,73
25856,2024-11-18,2024-12-31,QMNV,FIRST TRUST E T F VIII,5,73
25859,2024-11-18,2024-12-31,NOVM,FIRST TRUST E T F VIII,5,73
25860,2024-11-18,2024-12-31,FHDG,FIRST TRUST E T F VIII,5,73
25861,2024-11-18,2024-12-31,DMN,DAMON INC,3,11
25862,2024-11-27,2024-12-31,PONY,PONY AI INC,3,31
25863,2024-11-20,2024-12-31,USAF,2023 E T F SERIES TRUST,3,73
25864,2024-11-26,2024-12-31,WYHG,WING YIP FOOD HOLDINGS GRP LTD,3,31
25867,2024-11-18,2024-12-31,BAFE,ADVISORS INNER CIRCLE FUND III,3,73
25868,2024-11-29,2024-12-31,LPBB,LAUNCH TWO ACQUISITION CORP,3,12
25869,2024-11-26,2024-12-31,CHAR,CHARLTON ARIA ACQUISITION CORP,3,12
25870,2024-11-22,2024-12-31,CASK,HERITAGE DISTILLING HLDG CO INC,3,11
25871,2024-11-27,2024-12-31,RADX,RADIOPHARM THERANOSTICS LTD,3,31
25872,2024-11-22,2024-12-31,MSW,MING SHING GROUP HLDGS LTD,3,12
